# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 -p | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python /home/gene/sunzheng/tools/mOTUs_v2-master/motus profile -f /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.left.fq.gz -r /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.right.fq.gz -p -t 8 -o mOTUs2/Gut1_mOTUs2.txt
#consensus_taxonomy	NCBI_tax_id	unnamed sample
Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12 [ref_mOTU_v25_09716]	1801607	0.0000000000
Methylotenera sp. RIFCSPLOWO2_02_FULL_45_14 [ref_mOTU_v25_09717]	1801615	0.0000000000
Synechococcus sp. MIT S9508 [ref_mOTU_v25_09718]	1801629	0.0000000000
Cetobacterium ceti [ref_mOTU_v25_09719]	180163	0.0000000000
Candidatus Micrarchaeota archaeon RBG_16_36_9 [ref_mOTU_v25_09720]	1801632	0.0000000000
Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_54_31 [ref_mOTU_v25_09722]	1801637	0.0000000000
Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_55_24 [ref_mOTU_v25_09723]	1801638	0.0000000000
Candidatus Nealsonbacteria bacterium RBG_13_42_11 [ref_mOTU_v25_09725]	1801663	0.0000000000
Candidatus Nealsonbacteria bacterium RIFCSPLOWO2_01_FULL_43_32 [ref_mOTU_v25_09726]	1801672	0.0000000000
Nitrospinae bacterium RIFCSPLOWO2_12_39_16 [ref_mOTU_v25_09727]	1801690	0.0000000000
Nitrospirae bacterium GWC2_56_14 [ref_mOTU_v25_09728]	1801696	0.0000000000
Nitrospirae bacterium GWC2_57_13 [ref_mOTU_v25_09729]	1801697	0.0000000000
Nitrospirae bacterium RBG_13_39_12 [ref_mOTU_v25_09730]	1801703	0.0000000000
Nitrospirae bacterium RBG_16_64_22 [ref_mOTU_v25_09732]	1801708	0.0000000000
Candidatus Niyogibacteria bacterium RIFCSPLOWO2_12_FULL_41_13 [ref_mOTU_v25_09734]	1801726	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_38_19 [ref_mOTU_v25_09735]	1801732	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_39_10 [ref_mOTU_v25_09736]	1801733	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_39_9 [ref_mOTU_v25_09737]	1801735	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_35_13 [ref_mOTU_v25_09739]	1801748	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_38_15 [ref_mOTU_v25_09740]	1801752	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_42_19 [ref_mOTU_v25_09741]	1801756	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_36_10b [ref_mOTU_v25_09742]	1801766	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_39_17 [ref_mOTU_v25_09743]	1801770	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_40_15 [ref_mOTU_v25_09744]	1801772	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_40_18 [ref_mOTU_v25_09745]	1801773	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_41_12 [ref_mOTU_v25_09746]	1801774	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_42_17 [ref_mOTU_v25_09747]	1801780	0.0000000000
Candidatus Nomurabacteria bacterium RIFCSPLOWO2_12_FULL_46_14 [ref_mOTU_v25_09748]	1801797	0.0000000000
Omnitrophica bacterium RBG_13_46_9 [ref_mOTU_v25_09751]	1801818	0.0000000000
Omnitrophica bacterium RIFCSPHIGHO2_02_FULL_51_18 [ref_mOTU_v25_09752]	1801823	0.0000000000
Omnitrophica bacterium RIFCSPLOWO2_01_FULL_45_10 [ref_mOTU_v25_09753]	1801826	0.0000000000
Omnitrophica bacterium RIFCSPLOWO2_12_FULL_50_11 [ref_mOTU_v25_09755]	1801834	0.0000000000
Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_02_FULL_45_21 [ref_mOTU_v25_09760]	1801854	0.0000000000
Candidatus Pacearchaeota archaeon RBG_13_33_26 [ref_mOTU_v25_09764]	1801880	0.0000000000
Desulfuromonadaceae bacterium GWC2_58_13 [ref_mOTU_v25_09766]	1801896	0.0000000000
Herbaspirillum autotrophicum [ref_mOTU_v25_09769]	180195	0.0000000000
Planctomycetes bacterium GWC2_45_44 [ref_mOTU_v25_09770]	1801952	0.0000000000
Planctomycetes bacterium GWF2_41_51 [ref_mOTU_v25_09771]	1801957	0.0000000000
Planctomycetes bacterium GWF2_42_9 [ref_mOTU_v25_09772]	1801958	0.0000000000
Planctomycetes bacterium GWF2_50_10 [ref_mOTU_v25_09773]	1801959	0.0000000000
Giesbergeria anulus [ref_mOTU_v25_09776]	180197	0.0000000000
Candidatus Portnoybacteria bacterium RBG_13_40_8 [ref_mOTU_v25_09779]	1801990	0.0000000000
Candidatus Portnoybacteria bacterium RBG_19FT_COMBO_36_7 [ref_mOTU_v25_09780]	1801992	0.0000000000
Pseudomonadales bacterium RIFCSPLOWO2_12_59_9 [ref_mOTU_v25_09781]	1802009	0.0000000000
Rhodobacteraceae bacterium GWF1_65_7 [ref_mOTU_v25_09782]	1802013	0.0000000000
Rhodospirillales bacterium RIFCSPLOWO2_12_FULL_67_15 [ref_mOTU_v25_09784]	1802023	0.0000000000
Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_44_13 [ref_mOTU_v25_09787]	1802069	0.0000000000
Candidatus Rokubacteria bacterium GWA2_73_35 [ref_mOTU_v25_09789]	1802096	0.0000000000
Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_02_FULL_45_13b [ref_mOTU_v25_09790]	1802117	0.0000000000
Candidatus Ryanbacteria bacterium RIFCSPLOWO2_01_FULL_48_26 [ref_mOTU_v25_09791]	1802126	0.0000000000
Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_02_FULL_47_12 [ref_mOTU_v25_09793]	1802137	0.0000000000
Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_41_12 [ref_mOTU_v25_09794]	1802138	0.0000000000
Sphingopyxis sp. RIFCSPHIGHO2_12_FULL_65_19 [ref_mOTU_v25_09798]	1802172	0.0000000000
Spirochaetes bacterium GWB1_36_13 [ref_mOTU_v25_09799]	1802174	0.0000000000
Spirochaetes bacterium GWC2_52_13 [ref_mOTU_v25_09800]	1802181	0.0000000000
Spirochaetes bacterium GWF1_51_8 [ref_mOTU_v25_09802]	1802190	0.0000000000
Spirochaetes bacterium RBG_13_51_14 [ref_mOTU_v25_09803]	1802193	0.0000000000
Spirochaetes bacterium RBG_16_49_21 [ref_mOTU_v25_09804]	1802195	0.0000000000
Spirochaetes bacterium RBG_16_67_19 [ref_mOTU_v25_09805]	1802196	0.0000000000
Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_38_12b [ref_mOTU_v25_09808]	1802214	0.0000000000
Candidatus Staskawiczbacteria bacterium RIFOXYC1_FULL_38_18 [ref_mOTU_v25_09809]	1802229	0.0000000000
Sulfurimonas sp. GWF2_37_8 [ref_mOTU_v25_09811]	1802250	0.0000000000
Sulfurimonas sp. RIFOXYB12_FULL_35_9 [ref_mOTU_v25_09812]	1802256	0.0000000000
Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_47_11 [ref_mOTU_v25_09813]	1802270	0.0000000000
Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_49_12 [ref_mOTU_v25_09814]	1802271	0.0000000000
Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_52_23 [ref_mOTU_v25_09815]	1802274	0.0000000000
Candidatus Sungbacteria bacterium RIFCSPLOWO2_01_FULL_47_10 [ref_mOTU_v25_09816]	1802276	0.0000000000
Candidatus Sungbacteria bacterium RIFCSPLOWO2_01_FULL_59_16 [ref_mOTU_v25_09817]	1802280	0.0000000000
Syntrophus sp. GWC2_56_31 [ref_mOTU_v25_09819]	1802291	0.0000000000
Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_01_FULL_46_22b [ref_mOTU_v25_09820]	1802301	0.0000000000
Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_01_FULL_51_15 [ref_mOTU_v25_09821]	1802304	0.0000000000
Candidatus Taylorbacteria bacterium RIFCSPLOWO2_01_FULL_45_15b [ref_mOTU_v25_09823]	1802319	0.0000000000
Candidatus Taylorbacteria bacterium RIFOXYD2_FULL_36_9 [ref_mOTU_v25_09824]	1802338	0.0000000000
candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_32_22 [ref_mOTU_v25_09827]	1802375	0.0000000000
candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_36_22 [ref_mOTU_v25_09828]	1802376	0.0000000000
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_63_20 [ref_mOTU_v25_09829]	1802385	0.0000000000
Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_57_19 [ref_mOTU_v25_09831]	1802391	0.0000000000
Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_51_9 [ref_mOTU_v25_09833]	1802410	0.0000000000
Candidatus Uhrbacteria bacterium RIFOXYC2_FULL_47_19 [ref_mOTU_v25_09835]	1802424	0.0000000000
Verrucomicrobia bacterium GWF2_51_19 [ref_mOTU_v25_09836]	1802431	0.0000000000
Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10 [ref_mOTU_v25_09837]	1802433	0.0000000000
Candidatus Vogelbacteria bacterium GWA1_51_14 [ref_mOTU_v25_09838]	1802435	0.0000000000
Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_44_32 [ref_mOTU_v25_09839]	1802438	0.0000000000
Candidatus Vogelbacteria bacterium RIFOXYD1_FULL_46_19 [ref_mOTU_v25_09840]	1802439	0.0000000000
Candidatus Woesebacteria bacterium RBG_13_46_13 [ref_mOTU_v25_09843]	1802479	0.0000000000
Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_46_16 [ref_mOTU_v25_09846]	1802513	0.0000000000
Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_39_10 [ref_mOTU_v25_09847]	1802516	0.0000000000
candidate division WOR-1 bacterium RIFOXYB2_FULL_48_7 [ref_mOTU_v25_09848]	1802583	0.0000000000
Candidatus Woykebacteria bacterium RBG_13_40_15 [ref_mOTU_v25_09849]	1802593	0.0000000000
Candidatus Woykebacteria bacterium RBG_16_43_9 [ref_mOTU_v25_09850]	1802596	0.0000000000
candidate division WWE3 bacterium RBG_16_37_10 [ref_mOTU_v25_09853]	1802610	0.0000000000
candidate division WWE3 bacterium RBG_19FT_COMBO_53_11 [ref_mOTU_v25_09854]	1802613	0.0000000000
candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_39_13 [ref_mOTU_v25_09857]	1802624	0.0000000000
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_41_21 [ref_mOTU_v25_09860]	1802660	0.0000000000
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_44_17 [ref_mOTU_v25_09861]	1802668	0.0000000000
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_41_11 [ref_mOTU_v25_09862]	1802675	0.0000000000
Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_43_22 [ref_mOTU_v25_09863]	1802681	0.0000000000
Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_25 [ref_mOTU_v25_09865]	1802701	0.0000000000
Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_47_33b [ref_mOTU_v25_09868]	1802727	0.0000000000
Candidatus Zambryskibacteria bacterium RIFOXYD2_FULL_43_10 [ref_mOTU_v25_09870]	1802782	0.0000000000
candidate division Zixibacteria bacterium RBG_16_43_9 [ref_mOTU_v25_09871]	1802784	0.0000000000
candidate division Zixibacteria bacterium RBG_16_53_22 [ref_mOTU_v25_09872]	1802787	0.0000000000
Cyanobium sp. PCC 7001 [ref_mOTU_v25_09873]	180281	0.0000000000
Lewinella sp. 4G2 [ref_mOTU_v25_09874]	1803372	0.0000000000
Acidobacteria bacterium 13_1_20CM_3_53_8 [ref_mOTU_v25_09875]	1803431	0.0000000000
Acidobacteria bacterium 13_1_20CM_4_56_7 [ref_mOTU_v25_09876]	1803434	0.0000000000
Acidobacteria bacterium 13_2_20CM_58_27 [ref_mOTU_v25_09878]	1803466	0.0000000000
Actinobacteria bacterium 13_1_20CM_3_68_9 [ref_mOTU_v25_09879]	1803475	0.0000000000
Actinobacteria bacterium 13_2_20CM_68_14 [ref_mOTU_v25_09880]	1803496	0.0000000000
Actinobacteria bacterium CG2_30_50_142 [ref_mOTU_v25_09881]	1803498	0.0000000000
Candidatus Aenigmarchaeota archaeon CG1_02_38_14 [ref_mOTU_v25_09882]	1803500	0.0000000000
Alphaproteobacteria bacterium CG1_02_46_17 [ref_mOTU_v25_09883]	1803508	0.0000000000
Theionarchaea archaeon DG-70 [ref_mOTU_v25_09884]	1803813	0.0000000000
Theionarchaea archaeon DG-70-1 [ref_mOTU_v25_09885]	1803814	0.0000000000
Thermoplasmatales archaeon SM1-50 [ref_mOTU_v25_09886]	1803815	0.0000000000
Thermoplasmatales archaeon SG8-52-3 [ref_mOTU_v25_09887]	1803818	0.0000000000
Thermoplasmatales archaeon SG8-52-4 [ref_mOTU_v25_09888]	1803819	0.0000000000
Euryarchaeota archaeon SM23-78 [ref_mOTU_v25_09889]	1803821	0.0000000000
Anaerolineae bacterium CG2_30_57_67 [ref_mOTU_v25_09890]	1805003	0.0000000000
archaeon 13_2_20CM_2_52_21 [ref_mOTU_v25_09891]	1805019	0.0000000000
Armatimonadetes bacterium 13_1_40CM_64_14 [ref_mOTU_v25_09892]	1805026	0.0000000000
Candidatus Atribacteria bacterium CG2_30_33_13 [ref_mOTU_v25_09893]	1805029	0.0000000000
Bacteroidetes bacterium CG2_30_32_10 [ref_mOTU_v25_09894]	1805032	0.0000000000
Bacteroidetes bacterium CG2_30_33_31 [ref_mOTU_v25_09895]	1805033	0.0000000000
Candidatus Beckwithbacteria bacterium CG1_02_47_37 [ref_mOTU_v25_09896]	1805034	0.0000000000
Candidatus Berkelbacteria bacterium CG2_30_39_44 [ref_mOTU_v25_09897]	1805037	0.0000000000
Candidatus Berkelbacteria bacterium CG2_30_43_20 [ref_mOTU_v25_09898]	1805038	0.0000000000
Betaproteobacteria bacterium CG2_30_68_42 [ref_mOTU_v25_09899]	1805051	0.0000000000
Caldisericum sp. CG2_30_36_11 [ref_mOTU_v25_09900]	1805053	0.0000000000
Comamonadaceae bacterium CG1_02_60_18 [ref_mOTU_v25_09901]	1805088	0.0000000000
Comamonadaceae bacterium CG2_30_59_20 [ref_mOTU_v25_09902]	1805090	0.0000000000
Comamonadaceae bacterium CG2_30_60_41 [ref_mOTU_v25_09903]	1805091	0.0000000000
Crenarchaeota archaeon 13_1_40CM_3_52_10 [ref_mOTU_v25_09904]	1805095	0.0000000000
Crenarchaeota archaeon 13_1_40CM_3_53_5 [ref_mOTU_v25_09905]	1805098	0.0000000000
Deltaproteobacteria bacterium CG2_30_43_15 [ref_mOTU_v25_09906]	1805125	0.0000000000
Desulfobacteraceae bacterium CG2_30_51_40 [ref_mOTU_v25_09907]	1805128	0.0000000000
Desulfobacterales bacterium CG2_30_60_27 [ref_mOTU_v25_09908]	1805129	0.0000000000
Desulfovibrionaceae bacterium CG1_02_65_16 [ref_mOTU_v25_09909]	1805130	0.0000000000
Elusimicrobia bacterium CG1_02_37_114 [ref_mOTU_v25_09910]	1805131	0.0000000000
Elusimicrobia bacterium CG1_02_56_21 [ref_mOTU_v25_09911]	1805132	0.0000000000
Candidatus Falkowbacteria bacterium CG1_02_37_21 [ref_mOTU_v25_09913]	1805145	0.0000000000
Candidatus Falkowbacteria bacterium CG1_02_37_44 [ref_mOTU_v25_09914]	1805146	0.0000000000
Flavobacteriaceae bacterium CG1_02_35_72 [ref_mOTU_v25_09915]	1805158	0.0000000000
Flavobacteriaceae bacterium CG2_30_31_66 [ref_mOTU_v25_09916]	1805159	0.0000000000
Flavobacteriaceae bacterium CG2_30_34_30 [ref_mOTU_v25_09917]	1805160	0.0000000000
Gammaproteobacteria bacterium 13_2_20CM_66_19 [ref_mOTU_v25_09918]	1805166	0.0000000000
Gemmatimonadetes bacterium 13_1_20CM_4_66_11 [ref_mOTU_v25_09919]	1805172	0.0000000000
Gemmatimonadetes bacterium 13_1_40CM_4_69_8 [ref_mOTU_v25_09920]	1805193	0.0000000000
Gemmatimonadetes bacterium 13_2_20CM_2_65_7 [ref_mOTU_v25_09921]	1805202	0.0000000000
Candidatus Gottesmanbacteria bacterium CG1_02_37_22 [ref_mOTU_v25_09922]	1805209	0.0000000000
Candidatus Gracilibacteria bacterium CG1_02_38_174 [ref_mOTU_v25_09923]	1805210	0.0000000000
Helicobacteraceae bacterium CG1_02_36_14 [ref_mOTU_v25_09924]	1805214	0.0000000000
Helicobacteraceae bacterium CG2_30_36_10 [ref_mOTU_v25_09925]	1805215	0.0000000000
Candidatus Hydrogenedentes bacterium CG1_02_42_14 [ref_mOTU_v25_09926]	1805216	0.0000000000
Hydrogenophilaceae bacterium CG1_02_62_390 [ref_mOTU_v25_09927]	1805218	0.0000000000
Ignavibacteria bacterium CG1_02_37_35 [ref_mOTU_v25_09928]	1805220	0.0000000000
Ignavibacteria bacterium CG2_30_36_16 [ref_mOTU_v25_09929]	1805221	0.0000000000
Ktedonobacter sp. 13_1_20CM_4_53_11 [ref_mOTU_v25_09930]	1805225	0.0000000000
Candidatus Kuenenbacteria bacterium CG1_02_38_13 [ref_mOTU_v25_09931]	1805235	0.0000000000
Candidatus Levybacteria bacterium CG2_30_37_29 [ref_mOTU_v25_09933]	1805237	0.0000000000
Candidatus Magasanikbacteria bacterium CG1_02_41_34 [ref_mOTU_v25_09935]	1805239	0.0000000000
Candidatus Marinimicrobia bacterium CG1_02_48_14 [ref_mOTU_v25_09936]	1805240	0.0000000000
Candidatus Micrarchaeota archaeon CG1_02_47_40 [ref_mOTU_v25_09937]	1805247	0.0000000000
Candidatus Micrarchaeota archaeon CG1_02_51_15 [ref_mOTU_v25_09938]	1805249	0.0000000000
Candidatus Micrarchaeota archaeon CG1_02_55_41 [ref_mOTU_v25_09939]	1805251	0.0000000000
Candidatus Micrarchaeota archaeon CG1_02_60_51 [ref_mOTU_v25_09940]	1805252	0.0000000000
Candidatus Moranbacteria bacterium CG2_30_41_165 [ref_mOTU_v25_09941]	1805254	0.0000000000
Candidatus Moranbacteria bacterium CG2_30_45_14 [ref_mOTU_v25_09942]	1805255	0.0000000000
Nitrospirae bacterium CG1_02_44_142 [ref_mOTU_v25_09943]	1805276	0.0000000000
Nitrospirae bacterium CG2_30_41_42 [ref_mOTU_v25_09944]	1805277	0.0000000000
Nitrospirae bacterium CG2_30_53_67 [ref_mOTU_v25_09945]	1805278	0.0000000000
Nitrospirae bacterium CG2_30_70_394 [ref_mOTU_v25_09946]	1805279	0.0000000000
Candidatus Nomurabacteria bacterium CG1_02_43_90 [ref_mOTU_v25_09948]	1805281	0.0000000000
Candidatus Nomurabacteria bacterium CG1_02_47_685 [ref_mOTU_v25_09949]	1805282	0.0000000000
Candidatus Omnitrophica bacterium CG1_02_40_15 [ref_mOTU_v25_09950]	1805284	0.0000000000
Candidatus Omnitrophica bacterium CG1_02_43_210 [ref_mOTU_v25_09951]	1805286	0.0000000000
Candidatus Omnitrophica bacterium CG1_02_44_16 [ref_mOTU_v25_09952]	1805287	0.0000000000
Candidatus Omnitrophica bacterium CG1_02_46_14 [ref_mOTU_v25_09953]	1805288	0.0000000000
Candidatus Omnitrophica bacterium CG1_02_49_16 [ref_mOTU_v25_09954]	1805290	0.0000000000
Oscillatoriales cyanobacterium CG2_30_44_21 [ref_mOTU_v25_09955]	1805292	0.0000000000
Candidatus Pacearchaeota archaeon CG1_02_31_27 [ref_mOTU_v25_09956]	1805294	0.0000000000
Candidatus Pacebacteria bacterium CG1_02_43_31 [ref_mOTU_v25_09957]	1805299	0.0000000000
Candidatus Pacebacteria bacterium CG2_30_36_39 [ref_mOTU_v25_09958]	1805300	0.0000000000
Parcubacteria group bacterium CG1_02_37_13 [ref_mOTU_v25_09959]	1805302	0.0000000000
Parcubacteria group bacterium CG1_02_37_51 [ref_mOTU_v25_09960]	1805303	0.0000000000
Parcubacteria group bacterium CG1_02_39_15 [ref_mOTU_v25_09961]	1805304	0.0000000000
Parcubacteria group bacterium CG1_02_40_25 [ref_mOTU_v25_09962]	1805305	0.0000000000
Parcubacteria group bacterium CG1_02_40_82 [ref_mOTU_v25_09963]	1805306	0.0000000000
Parcubacteria group bacterium CG1_02_42_13 [ref_mOTU_v25_09966]	1805309	0.0000000000
Parcubacteria group bacterium CG1_02_44_31 [ref_mOTU_v25_09967]	1805310	0.0000000000
Parcubacteria group bacterium CG1_02_50_68 [ref_mOTU_v25_09968]	1805312	0.0000000000
Parcubacteria group bacterium CG1_02_58_44 [ref_mOTU_v25_09969]	1805313	0.0000000000
Parcubacteria group bacterium CG2_30_36_21 [ref_mOTU_v25_09970]	1805315	0.0000000000
Parcubacteria group bacterium CG2_30_36_38 [ref_mOTU_v25_09971]	1805316	0.0000000000
Parcubacteria group bacterium CG2_30_44_11 [ref_mOTU_v25_09972]	1805317	0.0000000000
Parcubacteria group bacterium CG2_30_48_51 [ref_mOTU_v25_09973]	1805320	0.0000000000
Candidatus Peregrinibacteria bacterium CG1_02_54_53 [ref_mOTU_v25_09974]	1805323	0.0000000000
Candidatus Peregrinibacteria bacterium CG2_30_44_17 [ref_mOTU_v25_09975]	1805324	0.0000000000
Porphyromonadaceae bacterium CG2_30_38_12 [ref_mOTU_v25_09976]	1805325	0.0000000000
Proteobacteria bacterium CG1_02_64_396 [ref_mOTU_v25_09977]	1805333	0.0000000000
Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11 [ref_mOTU_v25_09978]	1805370	0.0000000000
Candidatus Saccharibacteria bacterium CG2_30_41_52 [ref_mOTU_v25_09979]	1805375	0.0000000000
Candidatus Shapirobacteria bacterium CG2_30_35_20 [ref_mOTU_v25_09980]	1805376	0.0000000000
Syntrophaceae bacterium CG2_30_49_12 [ref_mOTU_v25_09981]	1805377	0.0000000000
Syntrophaceae bacterium CG2_30_58_14 [ref_mOTU_v25_09982]	1805378	0.0000000000
Thiomicrospira sp. CG2_30_44_34 [ref_mOTU_v25_09983]	1805397	0.0000000000
bacterium CG2_30_33_46 [ref_mOTU_v25_09984]	1805400	0.0000000000
bacterium CG2_30_40_12 [ref_mOTU_v25_09985]	1805402	0.0000000000
Verrucomicrobia bacterium 13_2_20CM_55_10 [ref_mOTU_v25_09986]	1805420	0.0000000000
Verrucomicrobia bacterium CG1_02_43_26 [ref_mOTU_v25_09987]	1805421	0.0000000000
Candidatus Woesearchaeota archaeon CG1_02_57_44 [ref_mOTU_v25_09988]	1805424	0.0000000000
Candidatus Wolfebacteria bacterium CG1_02_39_135 [ref_mOTU_v25_09989]	1805425	0.0000000000
Zetaproteobacteria bacterium CG1_02_49_23 [ref_mOTU_v25_09990]	1805426	0.0000000000
Zetaproteobacteria bacterium CG1_02_53_45 [ref_mOTU_v25_09991]	1805427	0.0000000000
Zetaproteobacteria bacterium CG1_02_55_237 [ref_mOTU_v25_09992]	1805428	0.0000000000
Zetaproteobacteria bacterium CG2_30_46_52 [ref_mOTU_v25_09993]	1805429	0.0000000000
Zetaproteobacteria bacterium CG2_30_59_37 [ref_mOTU_v25_09994]	1805430	0.0000000000
Clostridium nigeriense [ref_mOTU_v25_09995]	1805470	0.0000000000
Clostridium sp. Marseille-P2415 [ref_mOTU_v25_09996]	1805471	0.0000000000
Clostridium mediterraneense [ref_mOTU_v25_09997]	1805472	0.0000000000
Bacillus mediterraneensis [ref_mOTU_v25_09998]	1805474	0.0000000000
Bacillus massilionigeriensis [ref_mOTU_v25_09999]	1805475	0.0000000000
Clostridium sp. Marseille-P299 [ref_mOTU_v25_10000]	1805477	0.0000000000
Olsenella sp. Marseille-P2300 [ref_mOTU_v25_10001]	1805478	0.0000000000
Christensenella massiliensis [ref_mOTU_v25_10002]	1805714	0.0000000000
Massilibacillus massiliensis [ref_mOTU_v25_10003]	1806837	0.0000000000
Sphingorhabdus sp. M41 [ref_mOTU_v25_10004]	1806885	0.0000000000
Chlamydia sp. 2742-308 [ref_mOTU_v25_10005]	1806891	0.0000000000
Acinetobacter pragensis [ref_mOTU_v25_10006]	1806892	0.0000000000
Branchiibius sp. NY16-3462-2 [ref_mOTU_v25_10007]	1807500	0.0000000000
Bacteroidales bacterium M1 [ref_mOTU_v25_10008]	1807729	0.0000000000
Bacteroidales bacterium M2 [ref_mOTU_v25_10009]	1807730	0.0000000000
Bacteroidales bacterium M3 [ref_mOTU_v25_10010]	1807731	0.0000000000
Candidatus Homeothermus arabinoxylanisolvens [ref_mOTU_v25_10011]	2005518	0.0000000000
Bacteroidales bacterium M6 [ref_mOTU_v25_10012]	1807734	0.0000000000
Bacteroidales bacterium M7 [ref_mOTU_v25_10013]	1807735	0.0000000000
Bacteroidales bacterium M9 [ref_mOTU_v25_10014]	1807737	0.0000000000
Bacteroidales bacterium M10 [ref_mOTU_v25_10015]	1807738	0.0000000000
Bacteroidales bacterium M11 [ref_mOTU_v25_10016]	1807739	0.0000000000
Bacteroidales bacterium M12 [ref_mOTU_v25_10017]	1807740	0.0000000000
Bacteroidales bacterium M14 [ref_mOTU_v25_10018]	1807742	0.0000000000
Bacteroidales bacterium K1 [ref_mOTU_v25_10019]	1807743	0.0000000000
Bacteroidales bacterium GP1 [ref_mOTU_v25_10020]	1807745	0.0000000000
Bacteroidales bacterium GP2 [ref_mOTU_v25_10021]	1807746	0.0000000000
Bacteroidales bacterium H1 [ref_mOTU_v25_10022]	1807749	0.0000000000
Bacteroidales bacterium H3 [ref_mOTU_v25_10023]	1807751	0.0000000000
Bacteroidales bacterium H7 [ref_mOTU_v25_10024]	1807755	0.0000000000
Pseudovibrio stylochi [ref_mOTU_v25_10025]	1807766	0.0000000000
Herminiimonas arsenitoxidans [ref_mOTU_v25_10026]	1809410	0.0000000000
Candidatus Phytoplasma aurantifolia [ref_mOTU_v25_10027]	180978	0.0000000000
Immundisolibacter cernigliae [ref_mOTU_v25_10028]	1810504	0.0000000000
Streptococcus pantholopis [ref_mOTU_v25_10029]	1811193	0.0000000000
Maritimibacter sp. REDSEA-S28_B5 [ref_mOTU_v25_10030]	1811547	0.0000000000
Rhodobacteraceae bacterium REDSEA-S34_B6 [ref_mOTU_v25_10031]	1811624	0.0000000000
SAR86 cluster bacterium REDSEA-S09_B4 [ref_mOTU_v25_10032]	1811643	0.0000000000
Marine group II euryarchaeote REDSEA-S11_B3N4 [ref_mOTU_v25_10033]	1811651	0.0000000000
Rhodohalobacter halophilus [ref_mOTU_v25_10034]	1812810	0.0000000000
Flavihumibacter sp. CACIAM 22H1 [ref_mOTU_v25_10035]	1812911	0.0000000000
Campylobacter hepaticus [ref_mOTU_v25_10036]	1813019	0.0000000000
